slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,issm
coronal,134,bilinear,0.6389985084533691,20.07739301075994,0.009823374450206757,0.062084462493658066,0.09911293785478643,0.09911293785478643,0.9450241797879793,0.20785903930664062,0.24822892248630524,6.208446249365807,
coronal,134,bicubic,0.6649808883666992,20.585731039861162,0.008738298900425434,0.058187250047922134,0.09347886873740735,0.09347886873740735,0.9507720837110226,0.14814427495002747,0.1617429554462433,5.818725004792213,
coronal,134,lanczos,0.6632398366928101,20.597273640112455,0.00871510524302721,0.05830108001828194,0.09335472801645994,0.09335472801645994,0.9509298753379372,0.14135871827602386,0.1609196811914444,5.830108001828194,
coronal,135,nearest,0.6504698991775513,20.09610239733675,0.009781146422028542,0.0615336149930954,0.09889967857393947,0.09889967857393947,0.9465327576090322,0.14784090220928192,0.18454748392105103,6.15336149930954,
coronal,135,bilinear,0.638433039188385,20.006922422758123,0.009984073229134083,0.06263155490159988,0.09992033441264137,0.09992033441264137,0.9460864761608772,0.2124992311000824,0.24913394451141357,6.263155490159988,
coronal,135,bicubic,0.6646738648414612,20.529087759066734,0.00885301548987627,0.05866939574480057,0.09409046439398772,0.09409046439398772,0.9518863971525978,0.15052086114883423,0.16253279149532318,5.866939574480057,
coronal,135,lanczos,0.6626786589622498,20.551681571135695,0.008807078003883362,0.05872993916273117,0.09384603350106685,0.09384603350106685,0.9521689303704167,0.14313562214374542,0.16166654229164124,5.872993916273117,
coronal,136,nearest,0.648483395576477,20.09889950830079,0.009774848818778992,0.06158336624503136,0.0988678351071722,0.0988678351071722,0.9471517077897096,0.14588326215744019,0.18560683727264404,6.158336624503136,
coronal,136,bilinear,0.6378135085105896,20.009343650543073,0.009978508576750755,0.06254379451274872,0.09989248508647063,0.09989248508647063,0.9467059198843626,0.21034123003482819,0.24876052141189575,6.254379451274872,
coronal,136,bicubic,0.663368821144104,20.516077316977203,0.008879576809704304,0.058630265295505524,0.0942315064599113,0.0942315064599113,0.9522602432991997,0.1501007080078125,0.1641787886619568,5.863026529550552,
coronal,136,lanczos,0.6614004373550415,20.536360371944543,0.008838202804327011,0.05867457389831543,0.0940117163141223,0.0940117163141223,0.9525151312529928,0.1428527981042862,0.16316504776477814,5.867457389831543,
coronal,137,nearest,0.6493462324142456,20.126099402680126,0.009713820181787014,0.06105276569724083,0.09855871438785621,0.09855871438785621,0.9475842474423358,0.1468242108821869,0.18285474181175232,6.105276569724083,
coronal,137,bilinear,0.6408290266990662,20.076183485183748,0.009826110675930977,0.06192559376358986,0.09912674046860906,0.09912674046860906,0.9476483161827004,0.2083810567855835,0.2449365109205246,6.192559376358986,
coronal,137,bicubic,0.6652169227600098,20.578504274122484,0.008752851746976376,0.05803484842181206,0.09355667665632622,0.09355667665632622,0.9530374958923785,0.14911292493343353,0.16169136762619019,5.803484842181206,
coronal,137,lanczos,0.6631984114646912,20.59303105214639,0.008723623119294643,0.05808503180742264,0.09340033789711172,0.09340033789711172,0.9532277905045269,0.14231006801128387,0.16082605719566345,5.808503180742264,
coronal,138,nearest,0.6544079780578613,20.08412153334005,0.00980816688388586,0.06108184903860092,0.09903618976861872,0.09903618976861872,0.9472918695849125,0.146540567278862,0.1815810650587082,6.108184903860092,
coronal,138,bilinear,0.645538330078125,20.017100662971295,0.009960701689124107,0.06201287731528282,0.09980331502071516,0.09980331502071516,0.9471536126910319,0.21158909797668457,0.2440871298313141,6.201287731528282,
coronal,138,bicubic,0.6699090003967285,20.52899958393493,0.008853195235133171,0.05802132189273834,0.09409141956168571,0.09409141956168571,0.9527026175831037,0.15088610351085663,0.16039715707302094,5.802132189273834,
coronal,138,lanczos,0.6679295897483826,20.540016136134838,0.008830766193568707,0.058110419660806656,0.09397215648035702,0.09397215648035702,0.9528481876685714,0.1433519721031189,0.15956977009773254,5.811041966080666,
coronal,139,nearest,0.6522148251533508,20.012841110665715,0.009970475919544697,0.06148781627416611,0.09985227047766464,0.09985227047766464,0.9461404896547854,0.15128473937511444,0.18474304676055908,6.148781627416611,
coronal,139,bilinear,0.6450923085212708,19.967363531647123,0.010075431317090988,0.06230468675494194,0.10037644801989652,0.10037644801989652,0.9462640500599159,0.21567000448703766,0.24837720394134521,6.230468675494194,
