slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
sagittal,118,bicubic,0.6435830593109131,19.62735909045508,0.010895924642682076,0.06771481037139893,0.10438354584263784,0.10438354584263784,0.9286049886964287,0.20131836831569672,0.172246515750885,6.771481037139893,0.6055079993358609,,2,bilinear,256,256,128,128,0.2539590000001368,0.19120799999994276,8.702707999999948,8.896208999999988
sagittal,118,lanczos,0.6444623470306396,19.68071441807575,0.010762881487607956,0.06741777807474136,0.10374430821788709,0.10374430821788709,0.9295304332384413,0.188172847032547,0.16874960064888,6.741777807474136,0.6588633269565304,,2,bilinear,256,256,128,128,0.2539590000001368,0.2673749999999586,8.783541000000561,9.052957999999833
sagittal,119,nearest,0.6312476992607117,19.16522306637725,0.01211930438876152,0.07019980996847153,0.11008771225146574,0.11008771225146574,0.9267363847000977,0.19383855164051056,0.1957974135875702,7.019980996847153,0.09438418358721187,,2,bilinear,256,256,128,128,0.2942080000005731,0.11900000000064637,7.991707999999598,8.111834000000151
sagittal,119,bilinear,0.6028066873550415,19.07083888279004,0.012385573238134384,0.07254917174577713,0.11129049033108976,0.11129049033108976,0.9264162792235137,0.2859068214893341,0.2695345878601074,7.254917174577713,0.0,,2,bilinear,256,256,128,128,0.2942080000005731,0.1295830000005438,8.427500000000698,8.558041999999766
sagittal,119,bicubic,0.6453534364700317,19.680714793874994,0.010762880556285381,0.06700974702835083,0.1037443037293392,0.1037443037293392,0.935568237968846,0.19684815406799316,0.17093607783317566,6.700974702835083,0.6098759110849536,,2,bilinear,256,256,128,128,0.2942080000005731,0.16870800000035047,8.089374999999954,8.258709000000586
sagittal,119,lanczos,0.6456787586212158,19.73148588755311,0.010637789964675903,0.06677009165287018,0.10313966242273583,0.10313966242273583,0.9363717239351013,0.18401598930358887,0.16757488250732422,6.677009165287018,0.660647004763069,,2,bilinear,256,256,128,128,0.2942080000005731,0.24241699999993926,8.655875000000535,8.899125000000119
sagittal,120,nearest,0.6434643268585205,19.16724232195591,0.012113670818507671,0.06989900022745132,0.11006212254226097,0.11006212254226097,0.9321042040905333,0.19342948496341705,0.1925872266292572,6.9899000227451324,0.0610837096708972,,2,bilinear,256,256,128,128,0.2632499999997151,0.11691699999971661,8.165416999999842,8.283250000000741
sagittal,120,bilinear,0.6184972524642944,19.106158612285014,0.012285253964364529,0.07209978997707367,0.1108388648641104,0.1108388648641104,0.9323461489065258,0.283701092004776,0.26683011651039124,7.209978997707367,0.0,,2,bilinear,256,256,128,128,0.2632499999997151,0.12445799999927232,8.255334000000225,8.380749999999715
sagittal,120,bicubic,0.6613084077835083,19.7419350603526,0.010612226091325283,0.06610212475061417,0.10301565944712135,0.10301565944712135,0.9411053779622748,0.19496585428714752,0.1660240888595581,6.610212475061417,0.6357764480675875,,2,bilinear,256,256,128,128,0.2632499999997151,0.16116599999982384,8.226917,8.38924999999957
sagittal,120,lanczos,0.6613577008247375,19.793659920789196,0.010486583225429058,0.06589188426733017,0.10240401957652374,0.10240401957652374,0.9418568374211845,0.1826149821281433,0.16363312304019928,6.589188426733017,0.687501308504185,,2,bilinear,256,256,128,128,0.2632499999997151,0.24283300000060848,8.003207999999873,8.246624999999952
sagittal,121,nearest,0.6429173946380615,19.27467441334915,0.011817689053714275,0.06891205161809921,0.1087091948903784,0.1087091948903784,0.9368160190178251,0.18496499955654144,0.18430250883102417,6.891205161809921,0.07128832811084702,,2,bilinear,256,256,128,128,0.2542910000000731,0.11508299999984928,7.936500000000457,8.052082999999932
sagittal,121,bilinear,0.6190357208251953,19.203386085238304,0.012013274244964123,0.07082125544548035,0.10960508311645095,0.10960508311645095,0.9368468018634382,0.2728096842765808,0.2568283677101135,7.082125544548035,0.0,,2,bilinear,256,256,128,128,0.2542910000000731,0.12170799999999815,8.19608300000052,8.318541999999596
sagittal,121,bicubic,0.6596359610557556,19.82190269278,0.010418608784675598,0.0650356188416481,0.10207158656881747,0.10207158656881747,0.9447751812578823,0.1880801022052765,0.15848244726657867,6.50356188416481,0.6185166075416968,,2,bilinear,256,256,128,128,0.2542910000000731,0.1765000000002459,8.103375000000135,8.280790999999788
sagittal,121,lanczos,0.6592207551002502,19.85786811732178,0.010332684963941574,0.0649636834859848,0.10164981536599844,0.10164981536599844,0.945276667117081,0.17697645723819733,0.15665584802627563,6.49636834859848,0.6544820320834737,,2,bilinear,256,256,128,128,0.2542910000000731,0.23987500000011153,7.8770409999995294,8.117624999999684
sagittal,122,nearest,0.65292888879776,19.40333122531673,0.01147273276001215,0.06787121295928955,0.10711084333536054,0.10711084333536054,0.9401301286941153,0.17794087529182434,0.18036775290966034,6.787121295928955,0.07775705439892358,,2,bilinear,256,256,128,128,0.25512500000068883,0.11504200000000964,7.800791000000196,7.916416999999676
sagittal,122,bilinear,0.629506528377533,19.325574170917804,0.011679993011057377,0.06994227319955826,0.10807401635479907,0.10807401635479907,0.9401059738385938,0.262950599193573,0.2525298595428467,6.994227319955826,0.0,,2,bilinear,256,256,128,128,0.25512500000068883,0.11325000000006469,7.742666999999592,7.856582999999695
sagittal,122,bicubic,0.6691442131996155,19.9488201107367,0.010118543170392513,0.06419003754854202,0.10059096962646555,0.10059096962646555,0.947635003530336,0.1813344955444336,0.15478156507015228,6.419003754854202,0.6232459398188939,,2,bilinear,256,256,128,128,0.25512500000068883,0.15741599999952172,7.951792000000069,8.10958300000042
sagittal,122,lanczos,0.6691582202911377,19.992139498416357,0.010018115863204002,0.06401986628770828,0.10009053833007395,0.10009053833007395,0.948209355959147,0.17100928723812103,0.15336847305297852,6.401986628770828,0.6665653274985516,,2,bilinear,256,256,128,128,0.25512500000068883,0.23704199999929898,7.847457999999641,8.085042000000264
sagittal,123,nearest,0.6470353603363037,19.450712712207164,0.011348245665431023,0.06746162474155426,0.10652814494503798,0.10652814494503798,0.9416356829896388,0.17481881380081177,0.18025089800357819,6.746162474155426,0.00516850182928274,,2,bilinear,256,256,128,128,0.2523749999996383,0.11483299999959229,7.971249999999763,8.086832999999238
sagittal,123,bilinear,0.6281188130378723,19.445544210377882,0.011361759155988693,0.06886375695466995,0.10659155292981097,0.10659155292981097,0.9426028065508518,0.2508349120616913,0.2523196339607239,6.886375695466995,0.0,,2,bilinear,256,256,128,128,0.2523749999996383,0.1293330000002868,7.762834000000218,7.892749999999893
sagittal,123,bicubic,0.6656761169433594,20.064828820048035,0.009851834736764431,0.06317196786403656,0.09925640904628996,0.09925640904628996,0.9497663144483466,0.17355765402317047,0.15383051335811615,6.317196786403656,0.6192846096701549,,2,bilinear,256,256,128,128,0.2523749999996383,0.15995800000023763,8.103583999999664,8.264166000000017
